age,capital_gain,capital_loss,education,education_num,hours_per_week,martial_status,occupation,race,relationship,sex,workclass,role,prob0,prob1,idx
35,0,0,HS-grad,9,40,Married-civ-spouse,Machine-op-inspct,White,Husband,Male,Private,gen_cf,0.938,0.062,882
54,0,0,Some-college,10,35,Divorced,Exec-managerial,Black,Unmarried,Female,Local-gov,x_interest,0.972,0.028,886
54,0,0,Some-college,10,50,Divorced,Craft-repair,White,Husband,Male,Self-emp-inc,gen_cf,0.638,0.362,886
40,5327,0,Preschool,12,43,Divorced,Exec-managerial,White,Husband,Female,Self-emp-inc,gen_cf,0.37,0.63,886
54,0,0,Assoc-acdm,10,35,Divorced,Exec-managerial,White,Not-in-family,Male,State-gov,gen_cf,0.932,0.068,886
54,0,0,Some-college,10,43,Divorced,Exec-managerial,White,Unmarried,Male,Without-pay,gen_cf,0.87,0.13,886
54,0,0,Masters,10,41,Divorced,Exec-managerial,White,Unmarried,Male,Without-pay,gen_cf,0.804,0.196,886
39,115,0,Some-college,10,35,Divorced,Exec-managerial,White,Unmarried,Male,Private,gen_cf,0.954,0.046,886
54,2222,0,Some-college,10,44,Divorced,Sales,White,Unmarried,Female,Private,gen_cf,0.974,0.026,886
54,0,70,Some-college,10,45,Divorced,Exec-managerial,White,Unmarried,Male,Local-gov,gen_cf,0.872,0.128,886
54,0,0,Some-college,10,35,Divorced,Prof-specialty,White,Unmarried,Male,Local-gov,gen_cf,0.804,0.196,886
54,0,0,Some-college,10,60,Divorced,Exec-managerial,White,Unmarried,Female,Local-gov,gen_cf,0.804,0.196,886
54,1073,0,Some-college,9,40,Divorced,Sales,White,Unmarried,Female,Local-gov,gen_cf,0.992,0.008,886
54,0,26,Some-college,10,47,Divorced,Exec-managerial,White,Unmarried,Female,Local-gov,gen_cf,0.908,0.092,886
58,4315,82,Some-college,12,35,Divorced,Exec-managerial,White,Unmarried,Female,Private,gen_cf,0.828,0.172,886
41,30,287,Some-college,10,35,Married-civ-spouse,Adm-clerical,White,Wife,Female,Local-gov,gen_cf,0.82,0.18,886
54,0,0,Some-college,10,40,Divorced,Exec-managerial,White,Unmarried,Female,Local-gov,gen_cf,0.974,0.026,886
54,1017,0,Some-college,9,35,Divorced,Adm-clerical,White,Unmarried,Female,Local-gov,gen_cf,0.996,0.004,886
54,0,0,Some-college,10,39,Divorced,Exec-managerial,White,Unmarried,Female,Local-gov,gen_cf,0.974,0.026,886
54,1017,0,Some-college,10,35,Divorced,Exec-managerial,White,Unmarried,Female,Local-gov,gen_cf,0.978,0.022,886
54,761,0,Some-college,10,35,Divorced,Exec-managerial,White,Unmarried,Female,Local-gov,gen_cf,0.978,0.022,886
54,579,0,Some-college,10,35,Divorced,Exec-managerial,White,Unmarried,Female,Local-gov,gen_cf,0.978,0.022,886
55,0,0,Some-college,10,35,Divorced,Exec-managerial,White,Unmarried,Female,Local-gov,gen_cf,0.976,0.024,886
54,0,0,Some-college,10,35,Divorced,Exec-managerial,White,Unmarried,Female,Local-gov,gen_cf,0.978,0.022,886
51,0,0,7th-8th,4,40,Widowed,Other-service,Black,Unmarried,Female,Private,x_interest,0.984,0.016,893
51,3946,0,Masters,4,43,Married-AF-spouse,Armed-Forces,White,Husband,Female,Private,gen_cf,0.5,0.5,893
51,1504,99,Assoc-voc,4,40,Married-AF-spouse,Other-service,White,Other-relative,Male,Self-emp-inc,gen_cf,0.886,0.114,893
51,0,14,Masters,4,54,Divorced,Craft-repair,White,Other-relative,Male,Without-pay,gen_cf,0.576,0.424,893
58,0,207,Assoc-acdm,6,40,Divorced,Other-service,White,Own-child,Female,Without-pay,gen_cf,0.958,0.042,893
51,1579,87,7th-8th,6,40,Married-civ-spouse,Other-service,White,Unmarried,Male,Private,gen_cf,0.816,0.184,893
51,0,0,7th-8th,4,40,Married-spouse-absent,Other-service,White,Husband,Male,Private,gen_cf,0.894,0.106,893
51,0,0,7th-8th,4,46,Divorced,Other-service,White,Not-in-family,Female,Private,gen_cf,0.884,0.116,893
51,1454,0,7th-8th,4,40,Married-spouse-absent,Other-service,White,Unmarried,Male,Private,gen_cf,0.942,0.058,893
51,0,0,Prof-school,4,40,Married-civ-spouse,Other-service,White,Unmarried,Female,Private,gen_cf,0.624,0.376,893
51,0,0,7th-8th,4,40,Divorced,Other-service,White,Unmarried,Male,Private,gen_cf,0.944,0.056,893
43,0,330,7th-8th,4,34,Married-spouse-absent,Other-service,White,Unmarried,Female,Private,gen_cf,0.94,0.06,893
51,0,0,7th-8th,4,40,Married-spouse-absent,Other-service,White,Unmarried,Female,Private,gen_cf,0.988,0.012,893
51,0,181,7th-8th,4,54,Widowed,Other-service,White,Unmarried,Female,Private,gen_cf,0.748,0.252,893
51,0,0,7th-8th,4,46,Widowed,Other-service,White,Unmarried,Female,Private,gen_cf,0.896,0.104,893
43,0,0,7th-8th,4,40,Widowed,Other-service,White,Unmarried,Female,Private,gen_cf,0.968,0.032,893
46,0,0,7th-8th,4,40,Widowed,Other-service,White,Unmarried,Female,Private,gen_cf,0.98,0.02,893
51,0,0,HS-grad,4,40,Widowed,Other-service,White,Unmarried,Female,Private,gen_cf,0.992,0.008,893
51,1171,0,7th-8th,4,40,Separated,Other-service,White,Unmarried,Female,Private,gen_cf,0.986,0.014,893
49,0,0,7th-8th,4,40,Widowed,Other-service,White,Unmarried,Female,Private,gen_cf,0.982,0.018,893
51,0,0,7th-8th,4,40,Widowed,Other-service,White,Unmarried,Female,Private,gen_cf,0.982,0.018,893
78,2964,0,HS-grad,9,40,Widowed,Other-service,Black,Not-in-family,Female,Private,x_interest,0.99,0.01,918
61,1375,561,HS-grad,9,40,Never-married,Tech-support,White,Not-in-family,Male,Private,gen_cf,0.85,0.15,918
81,2964,0,HS-grad,9,54,Divorced,Prof-specialty,White,Not-in-family,Female,Private,gen_cf,0.854,0.146,918
66,2964,59,HS-grad,12,40,Never-married,Other-service,White,Not-in-family,Female,Private,gen_cf,0.958,0.042,918
78,2964,0,HS-grad,9,51,Married-AF-spouse,Other-service,White,Not-in-family,Female,Private,gen_cf,0.956,0.044,918
54,5723,337,HS-grad,9,40,Never-married,Other-service,White,Not-in-family,Female,Private,gen_cf,0.75,0.25,918
78,4341,0,HS-grad,9,40,Married-AF-spouse,Other-service,White,Not-in-family,Female,Private,gen_cf,0.922,0.078,918
80,330,0,HS-grad,9,30,Married-civ-spouse,Other-service,White,Not-in-family,Female,Private,gen_cf,0.896,0.104,918
78,2964,0,HS-grad,9,31,Never-married,Other-service,White,Not-in-family,Female,Private,gen_cf,0.992,0.008,918
78,2964,0,HS-grad,9,40,Married-spouse-absent,Other-service,White,Not-in-family,Female,Private,gen_cf,0.994,0.006,918
89,2964,0,HS-grad,9,42,Never-married,Other-service,White,Not-in-family,Female,Private,gen_cf,0.984,0.016,918
62,2964,0,HS-grad,9,54,Widowed,Other-service,White,Not-in-family,Female,Private,gen_cf,0.934,0.066,918
62,2964,0,HS-grad,9,40,Widowed,Other-service,White,Not-in-family,Female,Private,gen_cf,0.986,0.014,918
71,2802,0,HS-grad,9,47,Widowed,Other-service,White,Not-in-family,Female,Private,gen_cf,0.962,0.038,918
78,2964,0,HS-grad,9,54,Widowed,Other-service,White,Not-in-family,Female,Private,gen_cf,0.94,0.06,918
78,2964,0,HS-grad,9,51,Widowed,Other-service,White,Not-in-family,Female,Private,gen_cf,0.948,0.052,918
70,2964,0,HS-grad,9,40,Widowed,Other-service,White,Not-in-family,Female,Private,gen_cf,0.988,0.012,918
78,2964,0,HS-grad,9,43,Widowed,Other-service,White,Not-in-family,Female,Private,gen_cf,0.96,0.04,918
78,2964,0,HS-grad,9,42,Widowed,Other-service,White,Not-in-family,Female,Private,gen_cf,0.958,0.042,918
74,2964,0,HS-grad,9,40,Widowed,Other-service,White,Not-in-family,Female,Private,gen_cf,0.988,0.012,918
78,802,0,HS-grad,9,41,Widowed,Other-service,White,Not-in-family,Female,Private,gen_cf,0.994,0.006,918
77,2964,0,HS-grad,9,40,Widowed,Other-service,White,Not-in-family,Female,Private,gen_cf,0.988,0.012,918
78,3079,0,HS-grad,9,40,Widowed,Other-service,White,Not-in-family,Female,Private,gen_cf,0.98,0.02,918
78,2964,0,HS-grad,9,40,Widowed,Other-service,White,Not-in-family,Female,Private,gen_cf,0.988,0.012,918
41,0,0,HS-grad,9,35,Never-married,Craft-repair,Black,Own-child,Female,Private,x_interest,0.996,0.004,925
38,844,292,HS-grad,9,42,Divorced,Craft-repair,White,Not-in-family,Female,Self-emp-not-inc,gen_cf,0.962,0.038,925
41,1659,0,Bachelors,9,45,Never-married,Prof-specialty,White,Husband,Female,Private,gen_cf,0.628,0.372,925
46,0,18,HS-grad,9,35,Married-civ-spouse,Prof-specialty,White,Own-child,Male,Private,gen_cf,0.762,0.238,925
65,0,524,HS-grad,9,42,Never-married,Protective-serv,White,Own-child,Female,Private,gen_cf,0.724,0.276,925
58,0,0,Doctorate,8,35,Never-married,Prof-specialty,White,Own-child,Male,Private,gen_cf,0.572,0.428,925
41,75,639,HS-grad,9,35,Divorced,Craft-repair,White,Wife,Female,Private,gen_cf,0.838,0.162,925
41,4356,0,HS-grad,9,37,Divorced,Craft-repair,White,Own-child,Male,Private,gen_cf,0.936,0.064,925
35,0,357,HS-grad,12,51,Divorced,Craft-repair,White,Own-child,Female,Private,gen_cf,0.906,0.094,925
41,73,0,HS-grad,9,26,Never-married,Prof-specialty,White,Own-child,Male,Private,gen_cf,0.944,0.056,925
41,0,0,HS-grad,9,35,Never-married,Tech-support,White,Own-child,Male,Private,gen_cf,0.972,0.028,925
29,0,0,HS-grad,9,26,Divorced,Craft-repair,White,Own-child,Male,Private,gen_cf,1,0,925
41,0,0,HS-grad,9,35,Never-married,Prof-specialty,White,Not-in-family,Male,Private,gen_cf,0.944,0.056,925
34,1309,437,HS-grad,10,40,Never-married,Tech-support,White,Own-child,Female,Private,gen_cf,0.966,0.034,925
41,0,0,HS-grad,9,37,Never-married,Transport-moving,White,Not-in-family,Male,Private,gen_cf,0.986,0.014,925
32,1533,0,HS-grad,9,35,Never-married,Craft-repair,White,Own-child,Male,Private,gen_cf,1,0,925
41,158,13,HS-grad,9,23,Never-married,Prof-specialty,White,Own-child,Female,Private,gen_cf,0.95,0.05,925
22,0,521,HS-grad,9,30,Never-married,Craft-repair,White,Own-child,Female,Private,gen_cf,0.982,0.018,925
44,0,0,HS-grad,9,35,Never-married,Protective-serv,White,Own-child,Female,Private,gen_cf,0.878,0.122,925
41,0,0,HS-grad,9,35,Never-married,Prof-specialty,White,Own-child,Female,Private,gen_cf,0.944,0.056,925
41,0,33,HS-grad,11,51,Never-married,Craft-repair,White,Own-child,Female,Private,gen_cf,0.958,0.042,925
41,0,0,HS-grad,9,35,Never-married,Other-service,White,Own-child,Female,Private,gen_cf,1,0,925
41,0,0,HS-grad,9,58,Never-married,Craft-repair,White,Own-child,Female,Private,gen_cf,0.964,0.036,925
40,865,0,HS-grad,9,35,Never-married,Craft-repair,White,Not-in-family,Male,Private,gen_cf,1,0,925
41,0,0,HS-grad,9,16,Never-married,Craft-repair,White,Own-child,Male,Private,gen_cf,1,0,925
41,0,0,HS-grad,9,43,Never-married,Craft-repair,White,Own-child,Male,Private,gen_cf,0.988,0.012,925
30,0,0,HS-grad,9,35,Never-married,Craft-repair,White,Own-child,Female,Private,gen_cf,1,0,925
32,0,0,HS-grad,9,35,Never-married,Craft-repair,White,Own-child,Female,Private,gen_cf,1,0,925
41,0,0,HS-grad,9,35,Never-married,Craft-repair,White,Own-child,Male,Private,gen_cf,1,0,925
37,0,0,HS-grad,9,35,Never-married,Craft-repair,White,Own-child,Female,Private,gen_cf,1,0,925
41,0,0,HS-grad,9,35,Never-married,Machine-op-inspct,White,Own-child,Female,Private,gen_cf,0.996,0.004,925
24,0,0,HS-grad,9,40,Never-married,Craft-repair,White,Own-child,Female,Private,gen_cf,1,0,925
41,0,0,HS-grad,9,35,Never-married,Craft-repair,White,Own-child,Female,Private,gen_cf,0.998,0.002,925
66,0,0,HS-grad,9,40,Separated,Machine-op-inspct,Black,Not-in-family,Male,Private,x_interest,0.984,0.016,945
62,2345,0,HS-grad,9,54,Divorced,Machine-op-inspct,White,Not-in-family,Male,Private,gen_cf,0.9,0.1,945
56,0,0,HS-grad,9,40,Divorced,Machine-op-inspct,White,Not-in-family,Male,Private,gen_cf,0.97,0.03,945
66,0,0,HS-grad,9,45,Married-AF-spouse,Machine-op-inspct,White,Not-in-family,Male,Private,gen_cf,0.876,0.124,945
66,0,0,HS-grad,11,40,Never-married,Sales,White,Not-in-family,Male,Private,gen_cf,0.926,0.074,945
67,0,0,HS-grad,9,40,Divorced,Machine-op-inspct,White,Not-in-family,Female,Private,gen_cf,0.988,0.012,945
66,0,0,HS-grad,9,40,Divorced,Machine-op-inspct,White,Not-in-family,Male,Private,gen_cf,0.97,0.03,945
66,0,0,11th,9,40,Never-married,Machine-op-inspct,White,Not-in-family,Female,Private,gen_cf,0.984,0.016,945
66,0,0,HS-grad,9,40,Never-married,Machine-op-inspct,White,Not-in-family,Male,Private,gen_cf,0.974,0.026,945
17,0,0,HS-grad,9,40,Separated,Machine-op-inspct,White,Not-in-family,Male,Private,gen_cf,1,0,945
62,2345,0,HS-grad,9,54,Separated,Machine-op-inspct,White,Not-in-family,Male,Private,gen_cf,0.906,0.094,945
63,2942,0,HS-grad,9,44,Separated,Machine-op-inspct,White,Not-in-family,Male,Private,gen_cf,0.948,0.052,945
63,0,0,HS-grad,9,40,Separated,Machine-op-inspct,White,Not-in-family,Male,Private,gen_cf,0.976,0.024,945
56,0,0,HS-grad,9,40,Separated,Machine-op-inspct,White,Not-in-family,Male,Private,gen_cf,0.982,0.018,945
66,0,0,HS-grad,9,43,Separated,Machine-op-inspct,White,Not-in-family,Male,Private,gen_cf,0.952,0.048,945
66,0,0,HS-grad,9,40,Separated,Machine-op-inspct,White,Not-in-family,Male,Private,gen_cf,0.98,0.02,945
23,0,0,HS-grad,9,40,Never-married,Machine-op-inspct,Black,Unmarried,Female,Private,x_interest,1,0,962
23,0,0,Doctorate,11,18,Never-married,Tech-support,White,Not-in-family,Female,Local-gov,gen_cf,0.858,0.142,962
22,0,0,HS-grad,9,33,Married-AF-spouse,Protective-serv,White,Not-in-family,Male,Private,gen_cf,0.876,0.124,962
23,3215,20,Preschool,9,41,Never-married,Tech-support,White,Husband,Female,Private,gen_cf,0.818,0.182,962
23,1086,189,HS-grad,9,40,Never-married,Tech-support,White,Husband,Male,Private,gen_cf,0.976,0.024,962
33,2722,0,HS-grad,9,40,Never-married,Transport-moving,White,Not-in-family,Male,Private,gen_cf,0.998,0.002,962
17,0,422,HS-grad,11,40,Never-married,Prof-specialty,White,Other-relative,Female,Private,gen_cf,0.936,0.064,962
30,0,0,HS-grad,9,40,Divorced,Machine-op-inspct,White,Other-relative,Male,Private,gen_cf,0.994,0.006,962
20,0,0,HS-grad,8,40,Never-married,Tech-support,White,Other-relative,Male,Private,gen_cf,0.994,0.006,962
23,0,0,Bachelors,7,44,Never-married,Prof-specialty,White,Not-in-family,Female,Private,gen_cf,0.95,0.05,962
23,0,0,HS-grad,12,61,Never-married,Machine-op-inspct,White,Husband,Female,Private,gen_cf,0.826,0.174,962
20,2739,0,HS-grad,10,40,Never-married,Machine-op-inspct,White,Not-in-family,Male,Private,gen_cf,1,0,962
28,0,0,HS-grad,9,40,Never-married,Tech-support,White,Other-relative,Female,Private,gen_cf,1,0,962
23,0,0,HS-grad,9,40,Never-married,Sales,White,Other-relative,Female,Private,gen_cf,1,0,962
23,226,1215,HS-grad,9,65,Never-married,Machine-op-inspct,White,Not-in-family,Female,Private,gen_cf,0.95,0.05,962
51,0,0,HS-grad,9,40,Divorced,Machine-op-inspct,White,Unmarried,Female,Private,gen_cf,0.988,0.012,962
50,0,0,HS-grad,12,61,Never-married,Machine-op-inspct,White,Unmarried,Male,Private,gen_cf,0.684,0.316,962
23,0,0,HS-grad,9,30,Never-married,Machine-op-inspct,White,Not-in-family,Female,Private,gen_cf,1,0,962
23,0,119,HS-grad,9,43,Never-married,Machine-op-inspct,White,Husband,Female,Private,gen_cf,0.952,0.048,962
23,0,0,HS-grad,9,35,Never-married,Machine-op-inspct,White,Not-in-family,Female,Private,gen_cf,1,0,962
27,0,0,HS-grad,9,29,Never-married,Machine-op-inspct,White,Other-relative,Female,Private,gen_cf,1,0,962
37,0,737,HS-grad,9,40,Never-married,Machine-op-inspct,White,Unmarried,Male,Private,gen_cf,0.938,0.062,962
36,0,0,HS-grad,9,36,Never-married,Machine-op-inspct,White,Own-child,Female,Private,gen_cf,1,0,962
23,0,0,HS-grad,9,54,Never-married,Machine-op-inspct,White,Unmarried,Male,Private,gen_cf,0.952,0.048,962
26,974,117,HS-grad,9,40,Never-married,Machine-op-inspct,White,Unmarried,Male,Private,gen_cf,0.996,0.004,962
23,0,0,HS-grad,9,35,Never-married,Machine-op-inspct,White,Own-child,Female,Private,gen_cf,1,0,962
23,0,0,HS-grad,9,40,Never-married,Machine-op-inspct,White,Other-relative,Female,Private,gen_cf,1,0,962
37,2024,0,HS-grad,9,40,Never-married,Machine-op-inspct,White,Unmarried,Female,Private,gen_cf,0.998,0.002,962
39,813,15,HS-grad,9,40,Never-married,Machine-op-inspct,White,Unmarried,Female,Private,gen_cf,0.994,0.006,962
23,0,0,HS-grad,9,40,Never-married,Machine-op-inspct,White,Unmarried,Male,Private,gen_cf,0.996,0.004,962
23,0,0,HS-grad,8,54,Never-married,Machine-op-inspct,White,Unmarried,Female,Private,gen_cf,0.926,0.074,962
33,0,0,HS-grad,9,40,Never-married,Machine-op-inspct,White,Unmarried,Female,Private,gen_cf,1,0,962
23,0,0,HS-grad,9,50,Never-married,Machine-op-inspct,White,Unmarried,Female,Private,gen_cf,0.964,0.036,962
28,0,0,HS-grad,9,40,Never-married,Machine-op-inspct,White,Unmarried,Female,Private,gen_cf,1,0,962
23,0,0,HS-grad,9,43,Never-married,Machine-op-inspct,White,Unmarried,Female,Private,gen_cf,0.992,0.008,962
23,0,0,HS-grad,9,34,Never-married,Machine-op-inspct,White,Unmarried,Female,Private,gen_cf,1,0,962
23,0,0,HS-grad,9,40,Never-married,Machine-op-inspct,White,Unmarried,Female,Private,gen_cf,1,0,962
30,0,0,Bachelors,13,45,Never-married,Prof-specialty,Black,Not-in-family,Male,Private,x_interest,0.966,0.034,964
37,0,0,Bachelors,8,55,Married-AF-spouse,Tech-support,White,Not-in-family,Male,Private,gen_cf,0.562,0.438,964
26,0,0,Bachelors,13,51,Never-married,Prof-specialty,White,Not-in-family,Female,Private,gen_cf,0.92,0.08,964
28,0,0,Bachelors,13,22,Never-married,Prof-specialty,White,Not-in-family,Male,Private,gen_cf,0.994,0.006,964
51,0,0,Bachelors,13,45,Never-married,Prof-specialty,White,Not-in-family,Male,Private,gen_cf,0.684,0.316,964
19,147,29,Bachelors,13,37,Never-married,Prof-specialty,White,Not-in-family,Male,Private,gen_cf,0.992,0.008,964
30,0,0,Bachelors,13,50,Never-married,Prof-specialty,White,Not-in-family,Female,Private,gen_cf,0.872,0.128,964
35,0,31,Bachelors,13,49,Never-married,Prof-specialty,White,Not-in-family,Male,Private,gen_cf,0.732,0.268,964
30,0,14,Bachelors,13,27,Never-married,Prof-specialty,White,Not-in-family,Male,Private,gen_cf,0.976,0.024,964
30,0,0,Masters,13,45,Never-married,Prof-specialty,White,Not-in-family,Female,Private,gen_cf,0.94,0.06,964
30,0,0,Bachelors,13,33,Never-married,Prof-specialty,White,Not-in-family,Male,Private,gen_cf,0.972,0.028,964
30,927,0,Bachelors,13,45,Never-married,Prof-specialty,White,Not-in-family,Female,Private,gen_cf,0.984,0.016,964
34,0,0,Bachelors,14,45,Never-married,Prof-specialty,White,Not-in-family,Male,Private,gen_cf,0.858,0.142,964
30,0,0,Bachelors,13,38,Never-married,Prof-specialty,White,Not-in-family,Male,Private,gen_cf,0.968,0.032,964
28,0,0,Bachelors,13,45,Never-married,Prof-specialty,White,Not-in-family,Male,Private,gen_cf,0.988,0.012,964
30,0,0,Bachelors,13,43,Never-married,Prof-specialty,White,Not-in-family,Male,Private,gen_cf,0.978,0.022,964
30,0,0,Bachelors,13,45,Never-married,Prof-specialty,White,Not-in-family,Male,Private,gen_cf,0.978,0.022,964
32,0,0,HS-grad,9,40,Never-married,Other-service,Black,Not-in-family,Female,Private,x_interest,1,0,971
46,0,0,HS-grad,9,48,Married-civ-spouse,Adm-clerical,White,Not-in-family,Male,Private,gen_cf,0.734,0.266,971
36,0,0,HS-grad,9,47,Divorced,Adm-clerical,White,Not-in-family,Male,Private,gen_cf,0.996,0.004,971
32,0,0,HS-grad,9,47,Divorced,Other-service,White,Not-in-family,Male,Private,gen_cf,0.99,0.01,971
20,0,0,12th,6,29,Never-married,Other-service,White,Not-in-family,Female,Private,gen_cf,0.958,0.042,971
27,0,0,HS-grad,6,40,Never-married,Other-service,White,Not-in-family,Male,Private,gen_cf,1,0,971
23,0,0,HS-grad,9,48,Never-married,Transport-moving,White,Not-in-family,Male,Private,gen_cf,0.984,0.016,971
32,0,0,HS-grad,9,31,Never-married,Other-service,White,Not-in-family,Male,Private,gen_cf,1,0,971
32,0,38,HS-grad,9,34,Never-married,Other-service,White,Not-in-family,Female,Private,gen_cf,1,0,971
27,0,0,HS-grad,9,40,Never-married,Other-service,White,Not-in-family,Female,Private,gen_cf,1,0,971
32,0,0,HS-grad,9,40,Never-married,Other-service,White,Not-in-family,Male,Private,gen_cf,1,0,971
36,0,0,HS-grad,9,40,Never-married,Other-service,White,Not-in-family,Female,Private,gen_cf,1,0,971
32,0,0,HS-grad,9,40,Never-married,Other-service,White,Not-in-family,Female,Private,gen_cf,1,0,971
34,0,0,HS-grad,9,30,Divorced,Priv-house-serv,Black,Unmarried,Female,Private,x_interest,0.992,0.008,974
34,0,0,HS-grad,9,48,Divorced,Craft-repair,White,Unmarried,Male,Private,gen_cf,0.974,0.026,974
37,0,361,HS-grad,9,62,Divorced,Priv-house-serv,White,Not-in-family,Female,Private,gen_cf,0.916,0.084,974
39,0,0,HS-grad,9,33,Divorced,Prof-specialty,White,Unmarried,Male,Private,gen_cf,0.936,0.064,974
34,0,0,HS-grad,9,50,Divorced,Priv-house-serv,White,Own-child,Female,Private,gen_cf,0.938,0.062,974
67,0,0,HS-grad,13,75,Divorced,Other-service,White,Unmarried,Female,Private,gen_cf,0.718,0.282,974
34,0,0,HS-grad,9,29,Divorced,Craft-repair,White,Wife,Female,Private,gen_cf,0.882,0.118,974
34,0,0,HS-grad,9,30,Divorced,Prof-specialty,White,Other-relative,Female,Private,gen_cf,0.99,0.01,974
34,0,0,HS-grad,9,36,Divorced,Priv-house-serv,White,Unmarried,Male,Private,gen_cf,0.97,0.03,974
34,0,0,HS-grad,9,58,Divorced,Priv-house-serv,White,Unmarried,Female,Private,gen_cf,0.894,0.106,974
30,0,0,HS-grad,9,30,Divorced,Adm-clerical,White,Unmarried,Female,Private,gen_cf,1,0,974
34,0,0,HS-grad,9,30,Divorced,Craft-repair,White,Unmarried,Female,Private,gen_cf,0.994,0.006,974
